,Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary
,43244766,5714158,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,35427275,OMOP1133332,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,43231010,OMOP418187,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,43127304,OMOP437267,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,RxNorm Extension
,43229521,3795106,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43221809,5717062,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43236417,5717079,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43247992,3795075,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43127305,OMOP436952,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,RxNorm Extension
,43231011,OMOP418188,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,35422101,OMOP1133333,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,43236384,3795081,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43232467,5717033,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43238365,3795098,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43246089,5717056,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,35429572,OMOP1133334,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,43127306,OMOP437697,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,RxNorm Extension
,43223316,OMOP418189,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,43241145,5790923,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43229002,5790975,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43127307,OMOP433420,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,RxNorm Extension
,43231012,OMOP418190,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,35424629,OMOP1133335,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,43242695,5788642,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43223082,5790834,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43076906,1728,Ceftazidime,Ingredient,Non-Standard,0,0,Drug,Multilex
,43232046,1316,Ceftazidime,Ingredient,Non-Standard,0,0,Drug,BDPM
,37111086,725671004,Ceftazidime,Substance,Non-Standard,0,0,Drug,SNOMED
,44145128,DPD133693,Ceftazidime,Ingredient,Non-Standard,0,0,Drug,DPD
,19055219,235552,Ceftazidime,Precise Ingredient,Non-Standard,0,0,Drug,RxNorm
,44523434,OMOP102410,Ceftazidime,Ingredient,Non-Standard,0,0,Drug,DPD
,4297943,384981007,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,44591376,OMOP190655,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,DPD
,44675285,OMOP181600,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,DPD
,44567002,OMOP199744,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,DPD
,4297933,384921005,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,45347200,62991278901,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,43215151,OMOP477914,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43171329,OMOP477915,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43182320,OMOP477916,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43149192,OMOP477917,Ceftazidime,Branded Drug Form,Non-Standard,0,0,Drug,RxNorm Extension
,43160426,OMOP477918,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43204288,OMOP477919,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43193278,OMOP477920,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43149193,OMOP477921,Ceftazidime,Branded Drug Form,Non-Standard,0,0,Drug,RxNorm Extension
,43215152,OMOP477922,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43149194,OMOP477923,Ceftazidime,Branded Drug Form,Non-Standard,0,0,Drug,RxNorm Extension
,43215153,OMOP477926,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43171330,OMOP477927,Ceftazidime,Branded Drug Form,Non-Standard,0,0,Drug,RxNorm Extension
,43160427,OMOP477928,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43193279,OMOP477929,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,36886652,OMOP988752,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,35762136,OMOP2763597,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43160428,OMOP477930,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,35774798,OMOP2776259,Ceftazidime,Branded Drug Form,Standard,0,0,Drug,RxNorm Extension
,43231013,OMOP418191,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,35424138,OMOP1133336,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,43127308,OMOP439225,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,RxNorm Extension
,43225750,5707827,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,19052390,221071,Ceftazidime,Precise Ingredient,Non-Standard,0,0,Drug,RxNorm
,45636163,fa04ba45-0439-4c97-ecba-2db7f27314ce,Ceftazidime,SPL,Non-Standard,0,0,Drug,SPL
,4297858,384920006,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,45285592,24987412,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,42835442,525650112,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45812753,249870412,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,4296661,401342003,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,45029800,24987413,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,42835443,525650113,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45812754,249870413,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,44999224,38779237009,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,4279678,N0000021552,Ceftazidime,Pharma Preparation,Non-Standard,0,0,Drug,NDFRT
,43242651,OMOP418192,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,43127309,OMOP435333,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,RxNorm Extension
,35427254,OMOP1133337,Ceftazidime,Brand Name,Non-Standard,0,0,Drug,BDPM
,43249027,3791947,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,43250418,3791953,Ceftazidime,Drug Product,Non-Standard,0,0,Drug,BDPM
,45742380,74540020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,42805666,da88393d-b231-4549-9a1b-ee93071bdd3c,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,2718303,J0713,Ceftazidime,HCPCS,Non-Standard,0,0,Drug,HCPCS
,42821062,da2c70ba-ae63-494a-88d7-082b32ab4f7c,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,37017474,713752009,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
